Class,Order,Family,Genus,Scientific_name,Body_mass_g_1,SVL_mm_1
Amphibia,Anura,Mantellidae,Mantella,Mantella_bernhardi,1,24
Amphibia,Anura,Mantellidae,Mantella,Mantella_betsileo,NA,26
Amphibia,Anura,Mantellidae,Mantella,Mantella_cowanii,2.6,31
Amphibia,Anura,Mantellidae,Mantella,Mantella_crocea,1,24
Amphibia,Anura,Mantellidae,Mantella,Mantella_ebenaui,NA,26
Amphibia,Anura,Mantellidae,Mantella,Mantella_expectata,2,27.6
Amphibia,Anura,Mantellidae,Mantella,Mantella_haraldmeieri,NA,30
Amphibia,Anura,Mantellidae,Mantella,Mantella_laevigata,1.8,30
Amphibia,Anura,Mantellidae,Mantella,Mantella_madagascariensis,NA,31
Amphibia,Anura,Mantellidae,Mantella,Mantella_manery,NA,29
Amphibia,Anura,Mantellidae,Mantella,Mantella_milotympanum,NA,30
Amphibia,Anura,Mantellidae,Mantella,Mantella_nigricans,2,28
Amphibia,Anura,Mantellidae,Mantella,Mantella_pulchra,1.3,30
Amphibia,Anura,Mantellidae,Mantella,Mantella_viridis,2.9,33
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_aerumnalis,NA,31
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_albofrenatus,NA,28
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_alutus,NA,31
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_ambohimitombi,NA,NA
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_ambreensis,NA,38
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_argenteus,NA,31
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_bellyi,NA,46
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_betsileanus,NA,35
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_biporus,NA,34
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_bourgati,NA,NA
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_brevipalmatus,NA,45
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_charlotteae,NA,32
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_cowanii,NA,NA
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_curtus,NA,NA
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_delormei,NA,39
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_femoralis,NA,55
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_grandidieri,NA,108
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_guttulatus,NA,120
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_lugubris,NA,45
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_madecassus,NA,34
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_majori,NA,47
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_melanopleura,NA,41
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_mocquardi,NA,67
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_noralottae,NA,40
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_opiparis,NA,33
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_paidroa,NA,NA
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_pauliani,NA,34
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_tricinctus,NA,19
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_ulcerosus,NA,45
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_zipperi,NA,30
Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus_zolitschka,NA,38
Amphibia,Anura,Mantellidae,Spinomantis,Spinomantis_aglavei,NA,51
Amphibia,Anura,Mantellidae,Spinomantis,Spinomantis_bertini,NA,28
Amphibia,Anura,Mantellidae,Spinomantis,Spinomantis_brunae,NA,32
Amphibia,Anura,Mantellidae,Spinomantis,Spinomantis_elegans,NA,60
Amphibia,Anura,Mantellidae,Spinomantis,Spinomantis_fimbriatus,NA,39
Amphibia,Anura,Mantellidae,Spinomantis,Spinomantis_guibei,NA,40
Amphibia,Anura,Mantellidae,Spinomantis,Spinomantis_massi,NA,37
Amphibia,Anura,Mantellidae,Spinomantis,Spinomantis_microtis,NA,48
Amphibia,Anura,Mantellidae,Spinomantis,Spinomantis_nussbaumi,NA,NA
Amphibia,Anura,Mantellidae,Spinomantis,Spinomantis_peraccae,NA,44
Amphibia,Anura,Mantellidae,Spinomantis,Spinomantis_phantasticus,NA,38
Amphibia,Anura,Mantellidae,Spinomantis,Spinomantis_tavaratra,NA,NA
Amphibia,Anura,Mantellidae,Tsingymantis,Tsingymantis_antitra,NA,NA
Amphibia,Anura,Mantellidae,Wakea,Wakea_madinika,NA,16
Amphibia,Anura,Megophryidae,Borneophrys,Borneophrys_edwardinae,NA,82
Amphibia,Anura,Megophryidae,Brachytarsophrys,Brachytarsophrys_carinense,NA,118.4
Amphibia,Anura,Megophryidae,Brachytarsophrys,Brachytarsophrys_chuannanensis,NA,NA
Amphibia,Anura,Megophryidae,Brachytarsophrys,Brachytarsophrys_feae,NA,101.2
Amphibia,Anura,Megophryidae,Brachytarsophrys,Brachytarsophrys_intermedia,NA,NA
Amphibia,Anura,Megophryidae,Brachytarsophrys,Brachytarsophrys_platyparietus,NA,NA
Amphibia,Anura,Megophryidae,Leptobrachella,Leptobrachella_baluensis,NA,19.6
Amphibia,Anura,Megophryidae,Leptobrachella,Leptobrachella_brevicrus,NA,NA
Amphibia,Anura,Megophryidae,Leptobrachella,Leptobrachella_mjobergi,NA,20
Amphibia,Anura,Megophryidae,Leptobrachella,Leptobrachella_natunae,NA,NA
Amphibia,Anura,Megophryidae,Leptobrachella,Leptobrachella_palmata,NA,16.8
Amphibia,Anura,Megophryidae,Leptobrachella,Leptobrachella_parva,NA,20
Amphibia,Anura,Megophryidae,Leptobrachella,Leptobrachella_serasanae,NA,20
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_abbotti,NA,95
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_ailaonicum,NA,75.6
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_banae,NA,84.2
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_bompu,NA,NA
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_boringii,52,86.1
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_buchardi,NA,49.5
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_chapaense,NA,57.8
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_guangxiense,NA,NA
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_gunungense,NA,41.3
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_hainanense,NA,55.1
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_hasseltii,NA,77.2
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_hendricksoni,NA,64.4
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_huashen,NA,NA
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_ingeri,NA,NA
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_kanowitense,NA,NA
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_leishanense,NA,78.7
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_leucops,NA,NA
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_liui,NA,86.7
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_lumadorum,NA,65.1
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_mangyanorum,NA,58.8
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_montanum,NA,87
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_mouhoti,NA,73.3
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_ngoclinhense,NA,NA
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_nigrops,NA,50
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_nokrekensis,NA,35
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_promustache,NA,67
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_pullum,NA,52.8
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_rakhinensis,NA,NA
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_smithi,NA,78
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_tagbanorum,NA,80
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_waysepuntiense,NA,58.3
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_xanthops,NA,NA
Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium_xanthospilum,NA,84.8
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_aereus,NA,38.6
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_alpinus,NA,32.5
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_applebyi,NA,21.7
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_arayai,NA,40
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_bidoupensis,NA,NA
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_botsfordi,NA,NA
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_bourreti,NA,45
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_croceus,NA,27.3
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_dringi,NA,48
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_eos,NA,NA
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_firthi,NA,NA
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_fritinniens,NA,NA
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_fuliginosus,NA,30
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_gracilis,NA,48
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_hamidi,NA,43
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_heteropus,NA,36
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_kajangensis,NA,35
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_kecil,NA,25
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_khasiorum,NA,33.4
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_lateralis,NA,28.3
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_liui,NA,28.1
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_maurus,NA,31.8
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_melanoleucus,NA,NA
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_melicus,NA,22.8
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_minimus,NA,NA
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_nahangensis,NA,40.8
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_nyx,NA,NA
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_oshanensis,NA,31.6
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_pelodytoides,NA,40.7
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_pictus,NA,47
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_platycephalus,NA,NA
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_pluvialis,NA,22.3
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_sabahmontanus,NA,NA
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_solus,NA,28.7
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_sungi,NA,58.9
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_tamdil,NA,32.3
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_tuberosus,NA,30.2
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_ventripunctatus,NA,28
Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax_zhangyapingi,NA,NA
Amphibia,Anura,Megophryidae,Megophrys,Megophrys_ancrae,NA,NA
Amphibia,Anura,Megophryidae,Megophrys,Megophrys_kobayashii,NA,100
Amphibia,Anura,Megophryidae,Megophrys,Megophrys_ligayae,NA,NA
Amphibia,Anura,Megophryidae,Megophrys,Megophrys_megacephala,NA,NA
Amphibia,Anura,Megophryidae,Megophrys,Megophrys_montana,NA,90
Amphibia,Anura,Megophryidae,Megophrys,Megophrys_nasuta,NA,160
Amphibia,Anura,Megophryidae,Megophrys,Megophrys_oropedion,NA,NA
Amphibia,Anura,Megophryidae,Megophrys,Megophrys_stejnegeri,NA,NA
Amphibia,Anura,Megophryidae,Megophrys,Megophrys_vegrandis,NA,NA
Amphibia,Anura,Megophryidae,Ophryophryne,Ophryophryne_gerti,NA,NA
Amphibia,Anura,Megophryidae,Ophryophryne,Ophryophryne_hansi,NA,45.6
Amphibia,Anura,Megophryidae,Ophryophryne,Ophryophryne_microstoma,NA,47.3
Amphibia,Anura,Megophryidae,Ophryophryne,Ophryophryne_pachyproctus,NA,NA
Amphibia,Anura,Megophryidae,Ophryophryne,Ophryophryne_synoria,NA,47.3
Amphibia,Anura,Megophryidae,Oreolalax,Oreolalax_chuanbeiensis,NA,58.4
Amphibia,Anura,Megophryidae,Oreolalax,Oreolalax_granulosus,NA,59
Amphibia,Anura,Megophryidae,Oreolalax,Oreolalax_jingdongensis,NA,54.3
Amphibia,Anura,Megophryidae,Oreolalax,Oreolalax_liangbeiensis,NA,60
Amphibia,Anura,Megophryidae,Oreolalax,Oreolalax_lichuanensis,NA,59.1
Amphibia,Anura,Megophryidae,Oreolalax,Oreolalax_major,NA,68
Amphibia,Anura,Megophryidae,Oreolalax,Oreolalax_multipunctatus,NA,49.8
Amphibia,Anura,Megophryidae,Oreolalax,Oreolalax_nanjiangensis,NA,60
Amphibia,Anura,Megophryidae,Oreolalax,Oreolalax_omeimontis,NA,58.4
Amphibia,Anura,Megophryidae,Oreolalax,Oreolalax_pingii,NA,54.4
Amphibia,Anura,Megophryidae,Oreolalax,Oreolalax_popei,NA,69
Amphibia,Anura,Megophryidae,Oreolalax,Oreolalax_puxiongensis,NA,50
Amphibia,Anura,Megophryidae,Oreolalax,Oreolalax_rhodostigmatus,NA,73.5
Amphibia,Anura,Megophryidae,Oreolalax,Oreolalax_rugosus,NA,55.3
Amphibia,Anura,Megophryidae,Oreolalax,Oreolalax_schmidti,NA,54
Amphibia,Anura,Megophryidae,Oreolalax,Oreolalax_weigoldi,NA,58.2
Amphibia,Anura,Megophryidae,Oreolalax,Oreolalax_xiangchengensis,NA,61.4
Amphibia,Anura,Megophryidae,Scutiger,Scutiger_adungensis,NA,NA
Amphibia,Anura,Megophryidae,Scutiger,Scutiger_bhutanensis,NA,NA
Amphibia,Anura,Megophryidae,Scutiger,Scutiger_boulengeri,NA,62
Amphibia,Anura,Megophryidae,Scutiger,Scutiger_brevipes,NA,NA
Amphibia,Anura,Megophryidae,Scutiger,Scutiger_chintingensis,NA,50.6
Amphibia,Anura,Megophryidae,Scutiger,Scutiger_glandulatus,NA,75
Amphibia,Anura,Megophryidae,Scutiger,Scutiger_gongshanensis,NA,NA
Amphibia,Anura,Megophryidae,Scutiger,Scutiger_jiulongensis,NA,75
Amphibia,Anura,Megophryidae,Scutiger,Scutiger_liupanensis,NA,NA
Amphibia,Anura,Megophryidae,Scutiger,Scutiger_maculatus,NA,NA
Amphibia,Anura,Megophryidae,Scutiger,Scutiger_mammatus,NA,70.5
Amphibia,Anura,Megophryidae,Scutiger,Scutiger_muliensis,NA,73.4
Amphibia,Anura,Megophryidae,Scutiger,Scutiger_nepalensis,NA,NA
Amphibia,Anura,Megophryidae,Scutiger,Scutiger_ningshanensis,NA,NA
Amphibia,Anura,Megophryidae,Scutiger,Scutiger_nyingchiensis,NA,NA
Amphibia,Anura,Megophryidae,Scutiger,Scutiger_pingwuensis,NA,77.5
Amphibia,Anura,Megophryidae,Scutiger,Scutiger_sikimmensis,NA,NA
Amphibia,Anura,Megophryidae,Scutiger,Scutiger_tuberculatus,NA,79
Amphibia,Anura,Megophryidae,Scutiger,Scutiger_wanglangensis,NA,NA
Amphibia,Anura,Megophryidae,Scutiger,Scutiger_wuguanfui,NA,NA
Amphibia,Anura,Megophryidae,Vibrissaphora,Vibrissaphora_echinata,NA,NA
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_aceras,NA,70
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_auralensis,NA,76.9
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_baluensis,NA,65
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_baolongensis,NA,45
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_binchuanensis,NA,42.4
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_binlingensis,NA,51
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_boettgeri,NA,46.8
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_brachykolos,NA,46
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_caudoprocta,NA,81.3
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_damrei,NA,69.1
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_daweimontis,NA,46
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_dringi,NA,55
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_gigantica,NA,115.5
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_glandulosa,NA,100
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_huangshanensis,NA,44.2
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_jingdongensis,NA,63.5
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_jinggangensis,NA,NA
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_kempii,NA,NA
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_kuatunensis,NA,37.4
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_lekaguli,NA,94
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_longipes,NA,65
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_major,NA,94
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_mangshanensis,NA,73
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_medogensis,NA,68
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_minor,NA,48.2
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_nankiangensis,NA,53
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_omeimontis,NA,72.5
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_pachyproctus,NA,35.8
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_palpebralespinosa,NA,38
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_parallela,NA,47.6
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_parva,NA,54
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_robusta,NA,114
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_sangzhiensis,NA,54.7
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_serchhipii,NA,37
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_shapingensis,NA,104
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_shuichengensis,NA,118.3
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_spinata,NA,54.5
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_takensis,NA,73
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_tuberogranulatus,NA,50.5
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_wawuensis,NA,50
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_wuliangshanensis,NA,41.3
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_wushanensis,NA,38.4
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_zhangi,NA,37.2
Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys_zunhebotoensis,NA,39
Amphibia,Anura,Microhylidae,Adelastes,Adelastes_hylonomos,NA,29
Amphibia,Anura,Microhylidae,Albericus,Albericus_alpestris,NA,NA
Amphibia,Anura,Microhylidae,Albericus,Albericus_brevicrus,NA,NA
Amphibia,Anura,Microhylidae,Albericus,Albericus_brunhildae,NA,21.1
Amphibia,Anura,Microhylidae,Albericus,Albericus_darlingtoni,NA,27
Amphibia,Anura,Microhylidae,Albericus,Albericus_exclamitans,NA,22
Amphibia,Anura,Microhylidae,Albericus,Albericus_fafniri,NA,23
Amphibia,Anura,Microhylidae,Albericus,Albericus_gudrunae,NA,16
Amphibia,Anura,Microhylidae,Albericus,Albericus_gunnari,NA,21.7
Amphibia,Anura,Microhylidae,Albericus,Albericus_laurini,NA,19
Amphibia,Anura,Microhylidae,Albericus,Albericus_murritus,NA,18.3
Amphibia,Anura,Microhylidae,Albericus,Albericus_pandanicolus,NA,NA
Amphibia,Anura,Microhylidae,Albericus,Albericus_rhenaurum,NA,15.8
Amphibia,Anura,Microhylidae,Albericus,Albericus_sanguinopictus,NA,17.4
Amphibia,Anura,Microhylidae,Albericus,Albericus_siegfriedi,NA,21.3
Amphibia,Anura,Microhylidae,Albericus,Albericus_swanhildae,NA,15.6
Amphibia,Anura,Microhylidae,Albericus,Albericus_tuberculus,NA,19
Amphibia,Anura,Microhylidae,Albericus,Albericus_valkuriarum,NA,20.2
Amphibia,Anura,Microhylidae,Albericus,Albericus_variegatus,NA,17.4
Amphibia,Anura,Microhylidae,Anodonthyla,Anodonthyla_boulengerii,NA,23
Amphibia,Anura,Microhylidae,Anodonthyla,Anodonthyla_emilei,NA,29.1
Amphibia,Anura,Microhylidae,Anodonthyla,Anodonthyla_hutchisoni,NA,24.4
Amphibia,Anura,Microhylidae,Anodonthyla,Anodonthyla_jeanbai,NA,20
Amphibia,Anura,Microhylidae,Anodonthyla,Anodonthyla_montana,NA,33
Amphibia,Anura,Microhylidae,Anodonthyla,Anodonthyla_moramora,NA,16.5
Amphibia,Anura,Microhylidae,Anodonthyla,Anodonthyla_nigrigularis,NA,21.7
Amphibia,Anura,Microhylidae,Anodonthyla,Anodonthyla_pollicaris,NA,21.2
Amphibia,Anura,Microhylidae,Anodonthyla,Anodonthyla_rouxae,NA,34
Amphibia,Anura,Microhylidae,Anodonthyla,Anodonthyla_theoi,NA,19.5
Amphibia,Anura,Microhylidae,Anodonthyla,Anodonthyla_vallani,NA,24.1
Amphibia,Anura,Microhylidae,Aphantophryne,Aphantophryne_minuta,NA,11.8
Amphibia,Anura,Microhylidae,Aphantophryne,Aphantophryne_pansa,NA,31.6
Amphibia,Anura,Microhylidae,Aphantophryne,Aphantophryne_sabini,NA,24.1
Amphibia,Anura,Microhylidae,Arcovomer,Arcovomer_passarellii,NA,25.6
Amphibia,Anura,Microhylidae,Asterophrys,Asterophrys_leucopus,NA,46.8
Amphibia,Anura,Microhylidae,Asterophrys,Asterophrys_turpicola,NA,NA
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_adamantina,NA,28
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_adelphe,NA,22
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_aquilonia,NA,31
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_archboldi,NA,38.4
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_basipalmata,NA,39
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_blumi,NA,26.3
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_brevipes,NA,28
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_derongo,NA,49.7
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_fryi,NA,35
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_gracilipes,NA,23
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_guttata,NA,44
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_hooglandi,NA,45.3
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_kosarek,NA,21
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_macrorhyncha,NA,37
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_mehelyi,NA,21
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_minutissima,NA,16.6
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_novaebritanniae,NA,21
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_palmipes,NA,49
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_parkeri,NA,30.6
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_pluvialis,NA,25
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_polysticta,NA,16.5
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_rivularis,NA,51.5
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_robusta,NA,25
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_septentrionalis,NA,31.6
Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina_yelaensis,NA,20.5
Amphibia,Anura,Microhylidae,Barygenys,Barygenys_apodasta,NA,NA
Amphibia,Anura,Microhylidae,Barygenys,Barygenys_atra,NA,41
Amphibia,Anura,Microhylidae,Barygenys,Barygenys_cheesmanae,NA,40
Amphibia,Anura,Microhylidae,Barygenys,Barygenys_exsul,4.8,39
Amphibia,Anura,Microhylidae,Barygenys,Barygenys_flavigularis,NA,27
Amphibia,Anura,Microhylidae,Barygenys,Barygenys_maculata,NA,50.8
Amphibia,Anura,Microhylidae,Barygenys,Barygenys_nana,NA,26
Amphibia,Anura,Microhylidae,Barygenys,Barygenys_parvula,NA,18.7
Amphibia,Anura,Microhylidae,Barygenys,Barygenys_resima,NA,NA
Amphibia,Anura,Microhylidae,Calluella,Calluella_brooksii,NA,73.5
Amphibia,Anura,Microhylidae,Calluella,Calluella_flava,NA,35.2
Amphibia,Anura,Microhylidae,Calluella,Calluella_guttulata,NA,50
Amphibia,Anura,Microhylidae,Calluella,Calluella_minuta,NA,32.7
Amphibia,Anura,Microhylidae,Calluella,Calluella_smithi,NA,40
Amphibia,Anura,Microhylidae,Calluella,Calluella_volzi,NA,34
Amphibia,Anura,Microhylidae,Calluella,Calluella_yunnanensis,NA,48.8
Amphibia,Anura,Microhylidae,Callulops,Callulops_boettgeri,NA,NA
Amphibia,Anura,Microhylidae,Callulops,Callulops_comptus,NA,NA
Amphibia,Anura,Microhylidae,Callulops,Callulops_doriae,NA,100
Amphibia,Anura,Microhylidae,Callulops,Callulops_dubius,NA,NA
Amphibia,Anura,Microhylidae,Callulops,Callulops_eremnosphax,NA,42.7
